id,title,url,date,feed,type,description,image,_url,site_name,image:width,image:height,locale,latitude,longitude,streetaddress,city,state,image:type,updated_time,image:url,email
74,Opinion | It's time to stop grading movies like 'Star Wars: The Last Jedi' on a curve,https://www.washingtonpost.com/news/act-four/wp/2017/12/18/its-time-to-stop-grading-movies-like-star-wars-the-last-jedi-on-a-curve/,2017-12-30T17:25:04,instapaper,article,"We should be clear-eyed about ""The Last Jedi's"" wasteful plot diversions, Swiss-cheese storytelling and inability to stick to its darkest insights.",https://www.washingtonpost.com/resizer/ZKgDuX5jRT8lRReGTej8wv6JCTA=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/DLKJLKYX4M5GNMBGQSX2KRIHWQ.jpg,https://www.washingtonpost.com/news/act-four/wp/2017/12/18/its-time-to-stop-grading-movies-like-star-wars-the-last-jedi-on-a-curve/,Washington Post,,,,,,,,,,,,
75,A Chilly End to 2017 for the Northeast,https://earthobservatory.nasa.gov/IOTD/view.php?id=91503&src=eorss-iotd,2017-12-30T21:09:42,newsblur,,,,https://earthobservatory.nasa.gov/IOTD/view.php?id=91503&src=eorss-iotd,,,,,,,,,,,,,
84,There's a Digital Media Crash. But No One Will Say It,https://talkingpointsmemo.com/edblog/theres-a-digital-media-crash-but-no-one-will-say-it,2017-11-19T13:14:02,newsblur,article,Yesterday I appeared on a panel about digital publishers who are &#8216;pivoting to video&#8217;. I&#8217;ve written about this before. But...,https://dawm7kda6y2v0.cloudfront.net/uploads/2016/08/gujo96kkja8sbxb2takj-654x362.jpg,http://talkingpointsmemo.com/edblog/theres-a-digital-media-crash-but-no-one-will-say-it,TPM,,,,,,,,,,,,
91,Third party CSS is not safe,https://jakearchibald.com/2018/third-party-css-is-not-safe,2018-02-28T16:35:48,newsblur,,"A few days ago there was a lot of chatter about a 'keylogger' built in CSS, but the real problem is thinking that third party content is 'safe'.",https://jakearchibald.com/static/imgs/icon.e36785a43208.png,https://jakearchibald.com/2018/third-party-css-is-not-safe/,,,,,,,,,,,,,
88,Every Last Jedi,http://anildash.com/2017/12/every-last-jedi.html,2018-01-19T16:22:29,newsblur,blog,"This is a spoiler-filled first set of reactions to Star Wars: The Last Jedi. The ultimate courage of what Rian Johnson has done here, is that he fully embraced what it is to be a director who obviously grew up as true fan of Star Wars, and retconned the whole universe into a new understanding of The Force. It’s the kind of revolutionary rethinking of the most successful pop culture franchise of all time that I would have thought would not be possible by anyone but George Lucas, and certainly not under the auspices of Disney. But here we are....",,http://feeds.dashes.com/~r/AnilDash/~3/zAeDVwOWjkY/every-last-jedi.html,,,,,,,,,,,,,
93,"My Python Development Environment, 2018 Edition",https://jacobian.org/writing/python-environment-2018/,2018-02-23T16:28:29,newsblur,,,,https://jacobian.org/writing/python-environment-2018/,,,,,,,,,,,,,
82,Meltdown and Spectre,https://xkcd.com/1938/,2018-01-06T21:49:17,newsblur,,,,https://xkcd.com/1938/,,,,,,,,,,,,,
90,Show your work: The new terms for trust in journalism - PressThink,http://pressthink.org/2017/12/show-work-new-terms-trust-journalism/,2018-01-18T01:24:03,newsblur,article,The transparency movement has finally come of age. Power has shifted to the users. Their trust has to be earned in different ways now.,http://pressthink.org/wp-content/themes/wp-pressthink/assets/images/pressthink-card-485-253.jpg,http://pressthink.org/2017/12/show-work-new-terms-trust-journalism/,PressThink,485,253,en_US,,,,,,,2018-02-02T09:17:26-05:00,,
83,GitHub’s global policy predictions for 2018,https://github.com/blog/2486-github-s-global-policy-predictions-for-2018,2018-01-03T17:17:03,newsblur,article,"With issues like net neutrality and digital news curation in headlines every day, we’re seeing the effects of the growing role that technology has in our lives more than ever. From how we educate o...",https://user-images.githubusercontent.com/7321362/33667953-548fc558-da6c-11e7-89d6-81a9485058ff.png,https://github.com/blog/2486-github-s-global-policy-predictions-for-2018,GitHub,,,,,,,,,,,,
94,The Simpsons,https://xkcd.com/1959/,2018-02-23T14:11:35,newsblur,,,,https://xkcd.com/1959/,,,,,,,,,,,,,
89,2017 Was the Second Hottest Year on Record,https://earthobservatory.nasa.gov/IOTD/view.php?id=91604&src=eorss-iotd,2018-01-18T23:50:12,newsblur,,,,https://earthobservatory.nasa.gov/IOTD/view.php?id=91604&src=eorss-iotd,,,,,,,,,,,,,
76,What Happens When the Richest U.S. Cities Turn to the World?,https://www.nytimes.com/2017/12/22/upshot/the-great-disconnect-megacities-go-global-but-lose-local-links.html,2018-01-01T00:37:46,instapaper,article,"As the economy has changed, so have the relationships between places, to the disadvantage of smaller cities and rural areas.",https://static01.nyt.com/images/2017/12/24/business/24up-globalcities-1/24up-globalcities-1-facebookJumbo.jpg,https://www.nytimes.com/2017/12/22/upshot/the-great-disconnect-megacities-go-global-but-lose-local-links.html,,,,,,,,,,,,,
81,Bernard Law’s legacy of evil,https://dankennedy.net/2017/12/20/bernard-laws-legacy-of-evil/,2018-01-08T01:05:07,newsblur,article,"In late 1990 and early 1991 I spent four and a half months as the production manager for The Pilot, the Archdiocese of Boston’s venerable weekly newspaper. It was a difficult time in my life,…",https://dankennedy.files.wordpress.com/2017/12/1024px-bernard_francis_law.jpg,https://dankennedy.net/2017/12/20/bernard-laws-legacy-of-evil/,Media Nation,1024,1280,en_US,,,,,,,,,
86,Help FRONTLINE document Hurricane Maria in Puerto Rico,https://www.pbs.org/wgbh/frontline/article/help-frontline-document-hurricane-maria-in-puerto-rico/,2018-01-23T13:21:44,newsblur,article,FRONTLINE is investigating the devastating aftermath of Hurricane Maria in Puerto Rico – and you can help.,https://i0.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2018/01/AP_17282587745648.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/help-frontline-document-hurricane-maria-in-puerto-rico/,FRONTLINE,1200,630,,,,,,,,,,
96,Channels 2.0,https://www.aeracode.org/2018/02/02/channels-20/,2018-02-20T14:49:22,newsblur,,,,https://www.aeracode.org/2018/02/02/channels-20/,,,,,,,,,,,,,
101,My Grandmother Was Italian. Why Aren't My Genes Italian?,http://www.wbur.org/npr/578293890/my-grandmother-was-italian-why-arent-my-genes-italian,2018-01-24T02:43:00,instapaper,website,Popular DNA ancestry tests don't always find what people expect. That is because of how DNA rearranges itself when egg meets sperm — and the quirks of genetic databases.,https://media.npr.org/assets/img/2018/01/19/ancestry-1_custom-4ed5c6fdefadabf3a7c7f0240693a0eebfcb2f4f.jpg?s=6,http://www.wbur.org/npr/578293890/my-grandmother-was-italian-why-arent-my-genes-italian,,,,,,,,,,,,,
92,Opinion | This Is Why Uma Thurman Is Angry,https://www.nytimes.com/2018/02/03/opinion/sunday/this-is-why-uma-thurman-is-angry.html,2018-02-03T21:17:52,instapaper,article,The actress is finally ready to talk about Harvey Weinstein.,https://static01.nyt.com/images/2018/02/05/opinion/sunday/04dowd/04dowd-facebookJumbo.jpg,https://www.nytimes.com/2018/02/03/opinion/sunday/this-is-why-uma-thurman-is-angry.html,,,,,,,,,,,,,
103,I Started the Media Men List,https://www.thecut.com/2018/01/moira-donegan-i-started-the-media-men-list.html,2018-01-12T00:24:39,instapaper,article,My name is Moira Donegan.,https://pixel.nymag.com/imgs/fashion/daily/2018/01/10/google_doc_02b.w1200.h630.jpg,https://www.thecut.com/2018/01/moira-donegan-i-started-the-media-men-list.html,The Cut,,,,,,,,,,,,
87,"Perspective | The words Trump uses, and the words the media must use in response",https://www.washingtonpost.com/lifestyle/style/the-words-trump-uses-and-the-words-the-media-must-use-in-response/2018/01/14/089c8672-f7ae-11e7-a9e3-ab18ce41436a_story.html,2018-01-16T15:42:00,instapaper,article,Journalism’s real problem last week had nothing to do with whether to use a dirty word.,https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2018/01/14/Style/Images/2018-01-06T181136Z_35294913_RC1D98914F20_RTRMADP_3_USA-TRUMP-REPUBLICANS.jpg?t=20170517,https://www.washingtonpost.com/lifestyle/style/the-words-trump-uses-and-the-words-the-media-must-use-in-response/2018/01/14/089c8672-f7ae-11e7-a9e3-ab18ce41436a_story.html,Washington Post,,,,,,,,,,,,
100,Lack Of Confidentiality Scares Off Witnesses In Rosenberg Investigation,https://news.wgbh.org/2018/01/18/politics-government/lack-confidentiality-scares-witnesses-rosenberg-investigation,2018-01-21T00:35:26,instapaper,article,"If members of the Senate know who's testifying, is the Rosenberg investigation truly confidential?",https://cdn-news.wgbh.org/s3fs-public/styles/facebook_share/public/01-11_rosenberg_2.jpg?itok=JB6keZws,https://news.wgbh.org/2018/01/18/politics-government/lack-confidentiality-scares-witnesses-rosenberg-investigation,WGBH News,1200,630,,,,,,,,2018-01-19T14:15:01-05:00,,
106,Creating journalism to engage as well as to inform - Strange Attractor,https://charman-anderson.com/2018/01/22/creating-journalism-to-engage-as-well-as-to-inform/,2018-01-26T15:20:42,newsblur,article,"The media world is in full freak-out mode about the changes at Facebook, both the changes in the news feed but now its decision to let the Facebook “community” decide which publications are credible. For the record, I find the latter move much more problematic, but I want to focus on the shift to reward …",,https://charman-anderson.com/2018/01/22/creating-journalism-to-engage-as-well-as-to-inform/,Strange Attractor,,,en_US,,,,,,,,,
105,Chicken Pox and Name Statistics,https://xkcd.com/1950/,2018-02-02T15:50:45,newsblur,,,,https://xkcd.com/1950/,,,,,,,,,,,,,
104,Advice to the newish programmer,https://macwright.org/2018/02/08/advice-to-the-newish-programmer.html,2018-02-09T01:59:02,newsblur,blog,,/images/2018-02-08-advice-to-the-newish-programmer-thumbnail-image.jpg,https://macwright.org/2018/02/08/advice-to-the-newish-programmer.html,macwright.org,,,,,,,,,,,,tom@macwright.org
97,2018 CVE List,https://xkcd.com/1957/,2018-02-19T15:28:23,newsblur,,,,https://xkcd.com/1957/,,,,,,,,,,,,,
98,"From Where I Sit, The Trump Era Began In 2014",https://fivethirtyeight.com/features/from-where-i-sit-the-trump-era-began-in-2014/,2018-02-16T14:54:15,newsblur,article,The turmoil of that year set the table for the 2016 election.,https://espnfivethirtyeight.files.wordpress.com/2018/02/trump2014-16x9.jpg?w=1422,https://fivethirtyeight.com/features/from-where-i-sit-the-trump-era-began-in-2014/,FiveThirtyEight,575,431,en_US,,,,,,,,,
102,Researchers Make Google AI Mistake a Rifle For a Helicopter,https://www.wired.com/story/researcher-fooled-a-google-ai-into-thinking-a-rifle-was-a-helicopter/,2018-01-24T02:42:39,instapaper,article,"To safeguard AI, we’re going to need to solve the problem of ‘adversarial examples.’",https://media.wired.com/photos/5a39c0a4dd6e67710f5871a4/191:100/pass/AI-MIT-144230438.jpg,https://www.wired.com/story/researcher-fooled-a-google-ai-into-thinking-a-rifle-was-a-helicopter/,WIRED,866,453,en_US,,,,,,,,,
110,Tactical Guide to Brian Ortega Vs. Frankie Edgar,https://sports.vice.com/en_us/article/3k7yg3/tactical-guide-to-brian-ortega-vs-frankie-edgar,2018-03-03T03:43:17,newsblur,article,Ortega vs. Edgar is a fight you had no idea you wanted so badly until UFC 222 put it on the table.,"https://video-images.vice.com/articles/5a981117273ac500064b3edf/lede/1519919915240-Screen-Shot-2018-03-01-at-105635-AM.png?crop=1xw:0.8746xh;0xw,0.1254xh&resize=1200:*",https://sports.vice.com/en_us/article/3k7yg3/tactical-guide-to-brian-ortega-vs-frankie-edgar,Sports,1200,675,en_us,,,,,,image/jpeg,,,
111,Why I'm Writing 'Captain America',https://www.theatlantic.com/entertainment/archive/2018/02/we-who-love-america/553991/,2018-03-01T19:19:51,newsblur,article,And why it scares the hell out of me,https://cdn.theatlantic.com/assets/media/img/mt/2018/02/CA_TNC/facebook.jpg?1519835785,https://www.theatlantic.com/entertainment/archive/2018/02/we-who-love-america/553991/?utm_source=feed,The Atlantic,,,en_US,,,,,,,,,
114,About That Russia Indictment: Robert Mueller's Legal Theory and Where It Takes Him Next,https://www.lawfareblog.com/about-russia-indictment-robert-muellers-legal-theory-and-where-it-takes-him-next,2018-03-08T15:12:23,newsblur,article,The legal theory Mueller is using draws on a venerable and well-trodden theory of criminal liability in a fashion the prosecutor may be able to powerfully leverage against both foreign and domestic actors.,https://lawfare.s3-us-west-2.amazonaws.com/staging/s3fs-public/1280px-Robert_Mueller%2C_2012.jpg,https://www.lawfareblog.com/about-russia-indictment-robert-muellers-legal-theory-and-where-it-takes-him-next,Lawfare,,,,,,,,,,2018-03-11T03:22:06-04:00,https://lawfare.s3-us-west-2.amazonaws.com/staging/styles/thumbnail/s3/pictures/picture-2512-1484251079.jpg?itok=Jf9xKfB8,
128,"Facebook prefers to work ""at scale."" Wouldn't we all?",https://mailchi.mp/71d34b7d317d/facebook-prefers-to-work-at-scale,2018-03-28T13:01:52,instapaper,,,,https://mailchi.mp/71d34b7d317d/facebook-prefers-to-work-at-scale,,,,,,,,,,,,,
108,Being a Two-Career Couple Requires a Long-Term Plan,https://hbr.org/2018/02/being-a-two-career-couple-requires-a-long-term-plan,2018-02-27T14:24:41,instapaper,article,The questions you should be asking.,https://hbr.org/resources/images/hbr_opengraph_940x490.png,https://hbr.org/2018/02/being-a-two-career-couple-requires-a-long-term-plan,Harvard Business Review,,,,,,,,,,,,
117,How Maps Look Different When Women Make Them ,https://www.citylab.com/equity/2018/03/who-maps-the-world/555272/,2018-03-15T01:58:00,instapaper,article,"For one thing, childcare centers and women's health clinics show up as readily as sports arenas. ",https://cdn.citylab.com/media/img/citylab/2018/03/RTR1QXNF/facebook.jpg?1520972624,https://www.citylab.com/equity/2018/03/who-maps-the-world/555272/,CityLab,,,en_US,,,,,,,,,
112,Membership as a force multiplier for beat reporting - PressThink,http://pressthink.org/2018/03/membership-as-a-force-multiplier-beat-reporting-paper/,2018-03-09T21:47:31,newsblur,article,"Just published a ""concept paper"" for an idea I have been trying to introduce for 11 years. It may take 11 more but I don't care. I think it's a good idea.",http://pressthink.org/wp-content/themes/wp-pressthink/assets/images/pressthink-card-485-253.jpg,http://pressthink.org/2018/03/membership-as-a-force-multiplier-beat-reporting-paper/,PressThink,485,253,en_US,,,,,,,2018-03-12T10:30:33-04:00,,
122,"""I Was Just Flabbergasted."" Discovering Cambridge Analytica.",https://www.pbs.org/wgbh/frontline/article/i-was-just-flabbergasted-discovering-cambridge-analytica/,2018-03-21T21:47:40,newsblur,article,"One evening during the 2016 presidential primaries, Sam Woolley wandered into a meet-up on digital political messaging in the basement of a New York City tech store. At the gathering, he says, a group of experts boasted of an uncanny ability to influence voters on social media. The name of their company: Cambridge Analytica.",https://i1.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2018/03/GettyImages-935866960.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/i-was-just-flabbergasted-discovering-cambridge-analytica/,FRONTLINE,1200,630,,,,,,,,,,
113,Making the Count,https://flowingdata.com/2018/03/05/making-the-count/,2018-03-09T13:50:34,newsblur,article,"As 2020 approaches, let’s aim for higher accuracy and less uncertainty.",https://i2.wp.com/flowingdata.com/wp-content/uploads/2018/03/people.gif?fit=1200%2C687&ssl=1,http://flowingdata.com/2018/03/05/making-the-count/,FlowingData,1200,687,en_US,,,,,,,,,
121,Python 2 EOL will be 2020-01-01,https://changelog.com/news/python-2-eol-will-be-20200101-NRw2,2018-03-14T13:33:41,newsblur,website,"Guido van Rossum, Python's BDFL (for life):  Let's not play games with semantics. The way I see the situation for 2.7 is that EOL is January 1st, 2020, and there will be no updates, not even source-only security patches, after that date. Support (from the core devs, the PSF, and python.org) stops completely on that dat...",,http://feedproxy.google.com/~r/thechangelog/~3/zcpsno0hcug/python-2-eol-will-be-20200101-NRw2,Changelog,,,en_US,,,,,,,,,
109,"""You have to be run by ideas not hierarchy..."" - Steve Jobs",https://changelog.com/news/you-have-to-be-run-by-ideas-not-hierarchy-steve-jobs-Jdb,2018-03-04T13:34:30,newsblur,website,"Steve Jobs, in his last interview with Walt Mossberg and Kara Swisher at the All Things Digital's D8 Conference in 2010. Steve died a year later.  We're organized like a start up. We're the biggest startup on the planet. There's tremendous teamwork at the top of the company, which filters down to tremendous teamwork th...",,http://feedproxy.google.com/~r/thechangelog/~3/UH1BhkkK8tI/you-have-to-be-run-by-ideas-not-hierarchy-steve-jobs-Jdb,Changelog,,,en_US,,,,,,,,,
119,Robot Future,https://xkcd.com/1968/,2018-03-16T19:29:27,newsblur,,,,https://xkcd.com/1968/,,,,,,,,,,,,,
124,Facebook Insider Says Warnings About Data Safety Went Unheeded By Executives,https://www.pbs.org/wgbh/frontline/article/facebook-insider-says-warnings-about-data-safety-went-unheeded-by-executives/,2018-03-21T14:49:51,newsblur,article,"A manager who worked on privacy issues at Facebook told FRONTLINE that he raised red flags to company executives more than five years ago about the risks that users' personal data could be inappropriately obtained and misused, but said his warnings went unheeded.",https://i1.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2018/03/GettyImages-144717349.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/facebook-insider-says-warnings-about-data-safety-went-unheeded-by-executives/,FRONTLINE,1200,630,,,,,,,,,,
99,"No bang, just fizzle: Why Apple’s iPad flopped as a news platform",https://dankennedy.net/2018/02/06/no-bang-just-fizzle-why-apples-ipad-flopped-as-a-news-platform/,2018-02-09T14:38:58,newsblur,article,"Previously published at WGBHNews.org. Of all the good technological innovations that were supposedly going to rescue the news business from the bad technological innovations that had laid it low, p…",https://dankennedy.files.wordpress.com/2018/02/6217075538_8fc2704970_z.jpg,https://dankennedy.net/2018/02/06/no-bang-just-fizzle-why-apples-ipad-flopped-as-a-news-platform/,Media Nation,640,480,en_US,,,,,,,,,
118,Opinion | The ‘Avengers: Infinity War’ trailer reminds me why I like Marvel movies,https://www.washingtonpost.com/news/act-four/wp/2018/03/16/the-avengers-infinity-war-trailer-reminds-me-why-i-like-marvel-movies/,2018-03-17T15:17:19,newsblur,article,Marvel has actually made its heroes likable people. The prospect of seeing them all on screen together is genuinely exciting.,https://www.washingtonpost.com/resizer/BZvW1QjBEIQGDNJNUkp2ukIAEho=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7LQPM74ACA67TLJ5DGZLAU72KI.jpg,http://www.washingtonpost.com/news/act-four/wp/2018/03/16/the-avengers-infinity-war-trailer-reminds-me-why-i-like-marvel-movies/,Washington Post,,,,,,,,,,,,
115,"When local media struggles, so does our democracy",https://www.seattletimes.com/pacific-nw-magazine/when-local-media-struggles-so-does-our-democracy/,2018-03-09T01:05:33,instapaper,article,"With fewer news outlets, and fewer employees, local journalism  is a troubled — but still essential — institution.",https://static.seattletimes.com/wp-content/uploads/2018/03/NorthCreek_takeover-1200x630.jpg,https://www.seattletimes.com/pacific-nw-magazine/when-local-media-struggles-so-does-our-democracy/,The Seattle Times,1200,630,,,,,,,,,,
116,On Django's longevity,https://www.b-list.org/weblog/2018/feb/22/teenage-django/,2018-02-22T14:02:35,instapaper,,,,https://www.b-list.org/weblog/2018/feb/22/teenage-django/,,,,,,,,,,,,,
95,Perspective | ‘What Were You Thinking’ is a podcast parents need to hear,https://www.washingtonpost.com/news/parenting/wp/2018/01/17/what-were-you-thinking-is-a-podcast-parents-need-to-hear/,2018-01-29T17:37:28,instapaper,article,A new podcast sheds light on teens may do the things they do.,https://www.washingtonpost.com/resizer/mADM_r8xSvJB2wJoHTvmifQsI6U=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/T2XJCDE4DYZKDHQZDAHHAWXG3Y.jpg,https://www.washingtonpost.com/news/parenting/wp/2018/01/17/what-were-you-thinking-is-a-podcast-parents-need-to-hear/,Washington Post,,,,,,,,,,,,
123,The Iraq War and the Inevitability of Ignorance,https://www.theatlantic.com/international/archive/2018/03/iraq-war-anniversary-fifty-first-state/555986/,2018-03-21T01:09:03,instapaper,article,The U.S. is destined to keep overlearning the lessons of the last conflict.,https://cdn.theatlantic.com/assets/media/img/mt/2018/03/Fallows_Master_Sgt._Cecilio_Ricardo_DVIDS/facebook.jpg?1522767812,https://www.theatlantic.com/international/archive/2018/03/iraq-war-anniversary-fifty-first-state/555986/,The Atlantic,,,en_US,,,,,,,,,
41,Australian convict pirates in Japan: evidence of 1830 voyage unearthed,http://www.theguardian.com/australia-news/2017/may/28/australian-convict-pirates-in-japan-evidence-of-1830-voyage-unearthed,2017-05-29T12:21:28,instapaper,article,Exclusive: Fresh translations of samurai accounts of ‘barbarian’ ship arriving at the height of Japan’s isolation corroborate a story long dismissed as fantasy,https://i.guim.co.uk/img/media/e84717abd9d33eb8fe966817222f0b7cee767503/0_182_2578_1547/master/2578.jpg?w=1200&h=630&q=55&auto=format&usm=12&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly91cGxvYWRzLmd1aW0uY28udWsvMjAxOC8wMS8zMS9mYWNlYm9va19kZWZhdWx0LnBuZw&s=b1fe84336db0baf908120b5c35f3c273,http://www.theguardian.com/australia-news/2017/may/28/australian-convict-pirates-in-japan-evidence-of-1830-voyage-unearthed,the Guardian,1200,720,,,,,,,,,,
129,Making mistakes,https://www.b-list.org/weblog/2018/mar/20/mistakes/,2018-03-23T14:31:47,newsblur,,,,https://www.b-list.org/weblog/2018/mar/20/mistakes/,,,,,,,,,,,,,
136,How the Cohen Raids and Trump’s Reactions Edge Us Toward Confrontation,https://www.lawfareblog.com/how-cohen-raids-and-trumps-reactions-edge-us-toward-confrontation,2018-04-12T00:07:30,newsblur,article,"Evidence supporting the warrant application likely exceeded what is legally required, which makes Cohen’s situation, and Trump’s, grave.",https://lawfare.s3-us-west-2.amazonaws.com/staging/s3fs-public/39501756381_ed918ddec2_z.jpg,https://www.lawfareblog.com/how-cohen-raids-and-trumps-reactions-edge-us-toward-confrontation,Lawfare,,,,,,,,,,2018-04-12T18:35:39-04:00,https://lawfare.s3-us-west-2.amazonaws.com/staging/styles/thumbnail/s3/pictures/picture-16-1431624460.jpg?itok=EZ6k24MY,
139,Let's stop talking about how we value local journalism and do something,https://www.poynter.org/news/lets-stop-talking-about-how-we-value-local-journalism-and-do-something,2018-04-06T18:23:12,instapaper,,,https://www.poynter.org/sites/default/files/2018-04/shutterstock_1042043326_0.jpg,https://www.poynter.org/news/lets-stop-talking-about-how-we-value-local-journalism-and-do-something,Poynter,,,,,,,,,image/jpeg,,,
132,Arena,https://paraicmcgloughlin.com/arena/,2018-04-16T14:32:43,newsblur,website,,,https://paraicmcgloughlin.com/arena/,PÁRAIC MC GLOUGHLIN,,,,,,,,,,,,
131,How One Joke on “Roseanne” Explains the Show,https://www.newyorker.com/magazine/2018/04/23/how-one-joke-on-roseanne-explains-the-show,2018-04-18T04:03:56,instapaper,article,"You can’t understand who you are unless you know your history. That probably goes for sitcoms, too.","https://media.newyorker.com/photos/5ace674c4caa416a21182a70/16:9/w_1200,h_630,c_limit/180423_r31928.jpg",https://www.newyorker.com/magazine/2018/04/23/how-one-joke-on-roseanne-explains-the-show,The New Yorker,,,en_US,,,,,,,,,
137,Paul Ryan Personifies the Devil's Bargain the GOP Struck With Trump,https://www.theatlantic.com/politics/archive/2018/04/paul-ryan-personifies-the-devils-bargain-the-gop-struck-with-trump/557783/,2018-04-11T21:14:53,instapaper,article,"The outgoing House speaker, more than any other lawmaker, paved the path for congressional Republicans’ subjugation to the president.",https://cdn.theatlantic.com/assets/media/img/mt/2018/04/AP_18039621184923/facebook.jpg?1523467785,https://www.theatlantic.com/politics/archive/2018/04/paul-ryan-personifies-the-devils-bargain-the-gop-struck-with-trump/557783/,The Atlantic,,,en_US,,,,,,,,,
134,Tariffs Are a Bad Way to Deal With China's Trade Practices,https://www.theatlantic.com/international/archive/2018/04/what-did-you-do-in-the-trade-war-daddy/557573/,2018-04-14T18:31:34,newsblur,article,There is a problem with China. But what the U.S. is doing to solve it won’t work.,https://cdn.theatlantic.com/assets/media/img/mt/2018/04/RTX5LE3G/facebook.jpg?1523369796,https://www.theatlantic.com/international/archive/2018/04/us-china-trade-war/557573/?utm_source=feed,The Atlantic,,,en_US,,,,,,,,,
130,"Since 2016, Half of All Coral in the Great Barrier Reef Has Died",https://www.theatlantic.com/amp/article/558302/?__twitter_impression=true,2018-04-19T02:17:55,instapaper,,,,https://www.theatlantic.com/amp/article/558302/?__twitter_impression=true,,,,,,,,,,,,,
126,"From Silva to McGregor, the Distance Trap Is the Most Powerful Principle in MMA",https://sports.vice.com/en_us/article/zmgbb4/from-silva-to-mcgregor-the-distance-trap-is-the-most-powerful-principle-in-mma,2018-03-20T14:27:34,instapaper,article,"Control of distance remains one of the few common factors we can point to in top fighters from boxing, kickboxing, Muay Thai and mixed martial arts.","https://video-images.vice.com/articles/5aaa9de984605a000c3480fb/lede/1521132780686-USATSI_10242037.jpeg?crop=1xw:0.8429xh;0xw,0.0724xh&resize=1200:*",https://sports.vice.com/en_us/article/zmgbb4/from-silva-to-mcgregor-the-distance-trap-is-the-most-powerful-principle-in-mma,Sports,1200,675,en_us,,,,,,image/jpeg,,,
133,“Jane the Virgin” Is Not a Guilty Pleasure,https://www.newyorker.com/magazine/2018/03/12/jane-the-virgin-is-not-a-guilty-pleasure,2018-04-10T15:31:53,instapaper,article,"Instead, the show is a joyful manifesto against that very putdown.","https://media.newyorker.com/photos/5a9861c7dd72aa7b5e3f0a21/16:9/w_1200,h_630,c_limit/180312_r31644_rd.jpg",https://www.newyorker.com/magazine/2018/03/12/jane-the-virgin-is-not-a-guilty-pleasure,The New Yorker,,,en_US,,,,,,,,,
135,Michael Cohen and the End Stage of the Trump Presidency,https://www.newyorker.com/news/news-desk/michael-cohen-and-the-end-stage-of-the-trump-presidency,2018-04-14T23:27:48,instapaper,article,"The raid on the offices of President Trump’s personal lawyer makes clear that Trump’s battle with the special counsel, Robert Mueller, is entering its final chapter.","https://media.newyorker.com/photos/5ad2316fcd7220727ab3471e/16:9/w_1200,h_630,c_limit/Davidson-Cohen-end-phrase-of-Trump-presidency.jpg",https://www.newyorker.com/news/news-desk/michael-cohen-and-the-end-stage-of-the-trump-presidency,The New Yorker,,,en_US,,,,,,,,,
138,Going Offline,http://alistapart.com/article/going-offline,2018-04-11T18:32:26,instapaper,,"In this excerpt from Going Offline, Jeremy Keith introduces us to Service Workers, a critical component of Progressive Web Apps.",http://alistapart.com/d/excerptillustration_300.png,http://alistapart.com/article/going-offline,,,,,,,,,,,,,
125,Will We Ever Learn What Bob Mueller Knows?,https://lawfareblog.com/will-we-ever-learn-what-bob-mueller-knows,2018-03-21T18:13:05,instapaper,article,It’s a suprisingly complicated question that boils down to how Mueller imagines his role as special counsel.,,https://lawfareblog.com/will-we-ever-learn-what-bob-mueller-knows,Lawfare,,,,,,,,,,2018-03-24T09:54:21-04:00,https://lawfare.s3-us-west-2.amazonaws.com/staging/styles/thumbnail/s3/pictures/picture-435-1517246650.png?itok=uxeCJfHj,
142,Right Click,https://xkcd.com/1975/,2018-04-02T02:24:26,newsblur,,,,https://xkcd.com/1975/,,,,,,,,,,,,,
151,The Missing Building Blocks of the Web,https://anildash.com/2018/03/22/he-missing-building-blocks-of-the-web/,2018-04-22T00:07:44,instapaper,blog,"At a time when millions are losing trust in the the web’s biggest sites, it’s worth revisiting the idea that the web was supposed to be made out of countless little sites. Here’s a look at the neglected technologies that were supposed to make it possible. Though",https://anildash.com/content/images/2018/04/building-blocks-berries-01.jpeg,https://anildash.com/2018/03/22/he-missing-building-blocks-of-the-web/,Anil Dash,2000,2000,,,,,,,,,,
140,How community news can solve the problems of parachute journalism,https://ijnet.org/en/blog/how-community-news-can-solve-problems-parachute-journalism,2018-03-31T21:23:22,instapaper,,"Inside the growing push toward locally focused journalism around the world, from Ferguson, Missouri to Rio de Janeiro.",https://ijnet.org/sites/default/files/6270580145_fc4ea5608b_b.jpg,https://ijnet.org/en/blog/how-community-news-can-solve-problems-parachute-journalism,,,,,,,,,,,,,
